ledger,phase_group,family_id,logical_run_id,scheduler_attempt_count,benchmark,regime,stage_count,weighting,K,horizon_steps,seed,status,paper_role,canonical_run_dir,latest_checkpoint,latest_eval_step,notes
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps010_k100_s20k:ddp_P1_terminal:seed1:h20000,1,cifar10,ddp_strict,0,terminal,100,20000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps010_k100_s20k_20260329_162236,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps010_k100_s20k_20260329_162236/checkpoints/ckpt_step9999.pt,10000,Historical exploratory package phase1_screening; exclude from current paper counts.
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps010_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps010_k100_s20k_20260329_164242,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps010_k100_s20k_20260329_164242/checkpoints/ckpt_step9999.pt,10000,Historical exploratory package phase1_screening; exclude from current paper counts.
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps020_k100_s20k:ddp_P1_terminal:seed1:h20000,1,cifar10,ddp_strict,0,terminal,100,20000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps020_k100_s20k_20260329_164242,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps020_k100_s20k_20260329_164242/checkpoints/ckpt_step9999.pt,10000,Historical exploratory package phase1_screening; exclude from current paper counts.
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps020_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps020_k100_s20k_20260329_164242,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps020_k100_s20k_20260329_164242/checkpoints/ckpt_step9999.pt,10000,Historical exploratory package phase1_screening; exclude from current paper counts.
historical_exploratory,P2A0,single_P1_terminal,historical_exploratory:phase2_screening:single_fullk_K100_seed1_300k:single_P1_terminal:seed1:h300000,0,cifar10,single_strict,1,terminal,100,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_baseline/orig_single_semantics_fid_s300000_K100_20260324_001055,,,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,P2A0,ddp_P1_terminal,historical_exploratory:phase2_screening:ddp_fullk_K100_seed1_300k:ddp_P1_terminal:seed1:h300000,0,cifar10,ddp_strict,0,terminal,100,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_dual/modea_fullk_align128/ddp_fullk_s300k_seed1_syncinit_20260324_165322,,,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,P2A0,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase2_screening:pipe_strict_P4_K100_beta001_lr1e4_seed1_300k:pipe_P4_late_stage_beta_0.01:seed1:h300000,0,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_strict/pipeline_strict_s300k_b001_lr1e-4_seed1_syncinit_20260324_165322,,,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,M1,ddp_P1_terminal,historical_exploratory:phase2_screening:ddp_fullk_K100_seed2_300k:ddp_P1_terminal:seed2:h300000,1,cifar10,ddp_strict,0,terminal,100,300000,2,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/ddp_fullk_K100_seed2_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/ddp_fullk_K100_seed2_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,M1,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase2_screening:pipe_strict_P4_K100_beta001_lr1e4_seed2_300k:pipe_P4_late_stage_beta_0.01:seed2:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,300000,2,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/pipe_strict_P4_K100_beta001_lr1e4_seed2_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/pipe_strict_P4_K100_beta001_lr1e4_seed2_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,M1,ddp_P1_terminal,historical_exploratory:phase2_screening:ddp_fullk_K100_seed3_300k:ddp_P1_terminal:seed3:h300000,1,cifar10,ddp_strict,0,terminal,100,300000,3,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/ddp_fullk_K100_seed3_300k_20260331_024324,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/ddp_fullk_K100_seed3_300k_20260331_024324/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,M1,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase2_screening:pipe_strict_P4_K100_beta001_lr1e4_seed3_300k:pipe_P4_late_stage_beta_0.01:seed3:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,300000,3,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/pipe_strict_P4_K100_beta001_lr1e4_seed3_300k_20260331_024324,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M1/pipe_strict_P4_K100_beta001_lr1e4_seed3_300k_20260331_024324/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,M2,ddp_P1_terminal_K400,historical_exploratory:phase2_screening:ddp_fullk_K400_seed1_300k:ddp_P1_terminal_K400:seed1:h300000,1,cifar10,ddp_strict,0,terminal,400,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M2/ddp_fullk_K400_seed1_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M2/ddp_fullk_K400_seed1_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,M2,pipe_P4_late_stage_beta_0.01_K400,historical_exploratory:phase2_screening:pipe_strict_P4_K400_beta001_lr1e4_seed1_300k:pipe_P4_late_stage_beta_0.01_K400:seed1:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,400,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M2/pipe_strict_P4_K400_beta001_lr1e4_seed1_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/M2/pipe_strict_P4_K400_beta001_lr1e4_seed1_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,S1,single_P4_deepest,historical_exploratory:phase2_screening:single_pipe_emul_P4_K100_deep_seed1_300k:single_P4_deepest:seed1:h300000,1,cifar10,single_emulation,4,deepest,100,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S1/single_pipe_emul_P4_K100_deep_seed1_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S1/single_pipe_emul_P4_K100_deep_seed1_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,S1,single_P4_late_stage_beta_0.01,historical_exploratory:phase2_screening:single_pipe_emul_P4_K100_beta001_seed1_300k:single_P4_late_stage_beta_0.01:seed1:h300000,1,cifar10,single_emulation,4,late_stage_beta_0.01,100,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S1/single_pipe_emul_P4_K100_beta001_seed1_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S1/single_pipe_emul_P4_K100_beta001_seed1_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,S2,pipe_P2_late_stage_beta_0.01,historical_exploratory:phase2_screening:pipe_strict_P2_K100_beta001_lr1e4_seed1_300k:pipe_P2_late_stage_beta_0.01:seed1:h300000,1,cifar10,strict_pipeline,2,late_stage_beta_0.01,100,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S2/pipe_strict_P2_K100_beta001_lr1e4_seed1_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S2/pipe_strict_P2_K100_beta001_lr1e4_seed1_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,S2,pipe_P8_late_stage_beta_0.01,historical_exploratory:phase2_screening:pipe_strict_P8_K100_beta001_lr1e4_seed1_300k:pipe_P8_late_stage_beta_0.01:seed1:h300000,1,cifar10,strict_pipeline,8,late_stage_beta_0.01,100,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S2/pipe_strict_P8_K100_beta001_lr1e4_seed1_300k_20260329_170437,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_phase2/S2/pipe_strict_P8_K100_beta001_lr1e4_seed1_300k_20260329_170437/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package phase2_screening; exclude from current paper counts.
historical_exploratory,P500K,single_P1_terminal,historical_exploratory:mainline_500k:single_fullk_K100_seed1_500k:single_P1_terminal:seed1:h500000,2,cifar10,single_strict,1,terminal,100,500000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/single_fullk_K100_seed1_500k_resume_20260401_152616,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/single_fullk_K100_seed1_500k_resume_20260401_152616/checkpoints/ckpt_step499999.pt,500000,Historical exploratory package mainline_500k; exclude from current paper counts.; deduped 2 execution attempts
historical_exploratory,P500K,ddp_P1_terminal,historical_exploratory:mainline_500k:ddp_fullk_K100_seed1_500k:ddp_P1_terminal:seed1:h500000,2,cifar10,ddp_strict,0,terminal,100,500000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/ddp_fullk_K100_seed1_500k_resume_20260401_152616,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/ddp_fullk_K100_seed1_500k_resume_20260401_152616/checkpoints/ckpt_step499999.pt,500000,Historical exploratory package mainline_500k; exclude from current paper counts.; deduped 2 execution attempts
historical_exploratory,P500K,ddp_P1_terminal,historical_exploratory:mainline_500k:ddp_fullk_K100_seed2_500k:ddp_P1_terminal:seed2:h500000,2,cifar10,ddp_strict,0,terminal,100,500000,2,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/ddp_fullk_K100_seed2_500k_resume_20260401_152616,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/ddp_fullk_K100_seed2_500k_resume_20260401_152616/checkpoints/ckpt_step499999.pt,500000,Historical exploratory package mainline_500k; exclude from current paper counts.; deduped 2 execution attempts
historical_exploratory,P500K,ddp_P1_terminal,historical_exploratory:mainline_500k:ddp_fullk_K100_seed3_500k:ddp_P1_terminal:seed3:h500000,2,cifar10,ddp_strict,0,terminal,100,500000,3,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/ddp_fullk_K100_seed3_500k_resume_20260401_152616,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/ddp_fullk_K100_seed3_500k_resume_20260401_152616/checkpoints/ckpt_step499999.pt,500000,Historical exploratory package mainline_500k; exclude from current paper counts.; deduped 2 execution attempts
historical_exploratory,P500K,pipe_P4_late_stage_beta_0.01,historical_exploratory:mainline_500k:pipe_strict_P4_K100_beta001_lr1e4_seed1_500k:pipe_P4_late_stage_beta_0.01:seed1:h500000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,500000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/pipe_strict_P4_K100_beta001_lr1e4_seed1_500k_20260331_214126,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/pipe_strict_P4_K100_beta001_lr1e4_seed1_500k_20260331_214126/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package mainline_500k; exclude from current paper counts.
historical_exploratory,P500K,pipe_P4_late_stage_beta_0.01,historical_exploratory:mainline_500k:pipe_strict_P4_K100_beta001_lr1e4_seed2_500k:pipe_P4_late_stage_beta_0.01:seed2:h500000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,500000,2,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/pipe_strict_P4_K100_beta001_lr1e4_seed2_500k_20260331_214126,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/pipe_strict_P4_K100_beta001_lr1e4_seed2_500k_20260331_214126/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package mainline_500k; exclude from current paper counts.
historical_exploratory,P500K,pipe_P4_late_stage_beta_0.01,historical_exploratory:mainline_500k:pipe_strict_P4_K100_beta001_lr1e4_seed3_500k:pipe_P4_late_stage_beta_0.01:seed3:h500000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,500000,3,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/pipe_strict_P4_K100_beta001_lr1e4_seed3_500k_20260331_214126,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation_500k/P500K/pipe_strict_P4_K100_beta001_lr1e4_seed3_500k_20260331_214126/checkpoints/ckpt_step99999.pt,100000,Historical exploratory package mainline_500k; exclude from current paper counts.
historical_exploratory,E1,ddp_P1_terminal,historical_exploratory:pipeline_then_weighting:E1_ddp_fullk_K100_s300k:ddp_P1_terminal:seed1:h300000,1,cifar10,ddp_strict,1,terminal,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_ddp_fullk_K100_s300k_20260405_003358,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_ddp_fullk_K100_s300k_20260405_003358/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,pipe_P16_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P16_deep_K100_s300k:pipe_P16_deepest:seed1:h300000,1,cifar10,strict_pipeline,16,deepest,,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P16_deep_K100_s300k_20260404_150351,,,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,pipe_P2_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P2_deep_K100_s300k:pipe_P2_deepest:seed1:h300000,1,cifar10,strict_pipeline,2,deepest,,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P2_deep_K100_s300k_20260404_150351,,,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,pipe_P4_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P4_deep_K100_s300k:pipe_P4_deepest:seed1:h300000,1,cifar10,strict_pipeline,4,deepest,,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P4_deep_K100_s300k_20260404_150351,,,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,pipe_P8_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P8_deep_K100_s300k:pipe_P8_deepest:seed1:h300000,1,cifar10,strict_pipeline,8,deepest,,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P8_deep_K100_s300k_20260404_150351,,,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,single_P1_terminal,historical_exploratory:pipeline_then_weighting:E1_single_fullk_K100_s300k:single_P1_terminal:seed1:h300000,2,cifar10,single_strict,1,terminal,,300000,1,completed,deprecated,/lus/eagle/projects/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_fullk_K100_s300k_local_20260404_151327,/lus/eagle/projects/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_fullk_K100_s300k_local_20260404_151327/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.; deduped 2 execution attempts
historical_exploratory,E1,single_P16_deepest,historical_exploratory:pipeline_then_weighting:E1_single_pipe_emul_P16_deep_K100_s300k:single_P16_deepest:seed1:h300000,1,cifar10,single_emulation,16,deepest,,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P16_deep_K100_s300k_20260404_150351,,,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,single_P2_deepest,historical_exploratory:pipeline_then_weighting:E1_single_pipe_emul_P2_deep_K100_s300k:single_P2_deepest:seed1:h300000,1,cifar10,single_emulation,2,deepest,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P2_deep_K100_s300k_20260405_003358,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P2_deep_K100_s300k_20260405_003358/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,single_P4_deepest,historical_exploratory:pipeline_then_weighting:E1_single_pipe_emul_P4_deep_K100_s300k:single_P4_deepest:seed1:h300000,1,cifar10,single_emulation,4,deepest,,300000,1,missing,deprecated,/lus/eagle/projects/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P4_deep_K100_s300k_local_20260404_151327,/lus/eagle/projects/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P4_deep_K100_s300k_local_20260404_151327/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E1,single_P8_deepest,historical_exploratory:pipeline_then_weighting:E1_single_pipe_emul_P8_deep_K100_s300k:single_P8_deepest:seed1:h300000,1,cifar10,single_emulation,8,deepest,,300000,1,missing,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P8_deep_K100_s300k_20260404_150351,,,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_deepest,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_deep_P4_K100_s300k:pipe_P4_deepest:seed1:h300000,1,cifar10,strict_pipeline,4,deepest,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_deep_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_deep_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_late_stage_beta_0.005,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_last2b0005_P4_K100_s300k:pipe_P4_late_stage_beta_0.005:seed1:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.005,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b0005_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b0005_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_late_stage_beta_0.01,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_last2b001_P4_K100_s300k:pipe_P4_late_stage_beta_0.01:seed1:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.01,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b001_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b001_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_late_stage_beta_0.02,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_last2b002_P4_K100_s300k:pipe_P4_late_stage_beta_0.02:seed1:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.02,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b002_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b002_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_late_stage_beta_0.03,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_last2b003_P4_K100_s300k:pipe_P4_late_stage_beta_0.03:seed1:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.03,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b003_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b003_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_late_stage_beta_0.05,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_last2b005_P4_K100_s300k:pipe_P4_late_stage_beta_0.05:seed1:h300000,1,cifar10,strict_pipeline,4,late_stage_beta_0.05,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b005_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_last2b005_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,pipe_P4_equal,historical_exploratory:pipeline_then_weighting:E2_pipe_strict_uniform_P4_K100_s300k:pipe_P4_equal:seed1:h300000,1,cifar10,strict_pipeline,4,equal,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_uniform_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_pipe_strict_uniform_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,single_P4_deepest,historical_exploratory:pipeline_then_weighting:E2_single_pipe_emul_deep_P4_K100_s300k:single_P4_deepest:seed1:h300000,1,cifar10,single_emulation,4,deepest,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_deep_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_deep_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,single_P4_late_stage_beta_0.005,historical_exploratory:pipeline_then_weighting:E2_single_pipe_emul_last2b0005_P4_K100_s300k:single_P4_late_stage_beta_0.005:seed1:h300000,1,cifar10,single_emulation,4,late_stage_beta_0.005,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_last2b0005_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_last2b0005_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,single_P4_late_stage_beta_0.01,historical_exploratory:pipeline_then_weighting:E2_single_pipe_emul_last2b001_P4_K100_s300k:single_P4_late_stage_beta_0.01:seed1:h300000,1,cifar10,single_emulation,4,late_stage_beta_0.01,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_last2b001_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_last2b001_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
historical_exploratory,E2,single_P4_late_stage_beta_0.02,historical_exploratory:pipeline_then_weighting:E2_single_pipe_emul_last2b002_P4_K100_s300k:single_P4_late_stage_beta_0.02:seed1:h300000,1,cifar10,single_emulation,4,late_stage_beta_0.02,,300000,1,completed,deprecated,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_last2b002_P4_K100_s300k_20260405_003926,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E2/E2_single_pipe_emul_last2b002_P4_K100_s300k_20260405_003926/checkpoints/ckpt_step99999.pt,300000,Historical exploratory package pipeline_then_weighting; exclude from current paper counts.
