ledger,phase_group,family_id,logical_run_id,scheduler_attempt_id,exp_id,benchmark,regime,stage_count,weighting,K,horizon_steps,seed,attempt_kind,attempt_status,scheduler_state,exit_status,train_job_id,submitted_at,started_at,finished_at,run_dir,latest_checkpoint,latest_eval_step,notes
historical_exploratory,A2,pipe_P4_equal,historical_exploratory:phase1_screening:A2_pipe_uniform_p4_k100_s20k:pipe_P4_equal:seed1:h20000,6980020.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A2_pipe_uniform_p4_k100_s20k,cifar10,strict_pipeline,4,equal,100,20000,1,scheduler,completed,,,6980020.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:50:53Z,2026-03-29T14:51:01Z,2026-03-29T15:05:39Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_uniform_p4_k100_s20k_20260329_145053,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_uniform_p4_k100_s20k_20260329_145053/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A2,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A2_pipe_last2b001_p4_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980026.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A2_pipe_last2b001_p4_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980026.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:50:53Z,2026-03-29T14:51:03Z,2026-03-29T15:06:05Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_last2b001_p4_k100_s20k_20260329_145053,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_last2b001_p4_k100_s20k_20260329_145053/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A2,pipe_P8_equal,historical_exploratory:phase1_screening:A2_pipe_uniform_p8_k100_s20k:pipe_P8_equal:seed1:h20000,6980030.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A2_pipe_uniform_p8_k100_s20k,cifar10,strict_pipeline,8,equal,100,20000,1,scheduler,completed,,,6980030.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:53:26Z,2026-03-29T14:53:33Z,2026-03-29T16:13:23Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_uniform_p8_k100_s20k_20260329_145326,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_uniform_p8_k100_s20k_20260329_145326/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A2,pipe_P8_late_stage_beta_0.01,historical_exploratory:phase1_screening:A2_pipe_last2b001_p8_k100_s20k:pipe_P8_late_stage_beta_0.01:seed1:h20000,6980032.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A2_pipe_last2b001_p8_k100_s20k,cifar10,strict_pipeline,8,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980032.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:53:26Z,2026-03-29T14:53:34Z,2026-03-29T16:12:37Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_last2b001_p8_k100_s20k_20260329_145326,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A2/A2_pipe_last2b001_p8_k100_s20k_20260329_145326/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,ddp_P1_terminal,historical_exploratory:phase1_screening:A3_ddp_fullk_k100_s20k:ddp_P1_terminal:seed1:h20000,6980044.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_ddp_fullk_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,completed,,,6980044.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:25:30Z,2026-03-29T15:59:32Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k100_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k100_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,ddp_P1_terminal_K150,historical_exploratory:phase1_screening:A3_ddp_fullk_k150_s20k:ddp_P1_terminal_K150:seed1:h20000,6980048.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_ddp_fullk_k150_s20k,cifar10,ddp_strict,0,terminal,150,20000,1,scheduler,completed,,,6980048.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:25:32Z,2026-03-29T16:13:00Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k150_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k150_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,ddp_P1_terminal_K200,historical_exploratory:phase1_screening:A3_ddp_fullk_k200_s20k:ddp_P1_terminal_K200:seed1:h20000,6980052.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_ddp_fullk_k200_s20k,cifar10,ddp_strict,0,terminal,200,20000,1,scheduler,completed,,,6980052.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:32:28Z,2026-03-29T16:32:40Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k200_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k200_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,ddp_P1_terminal_K30,historical_exploratory:phase1_screening:A3_ddp_fullk_k30_s20k:ddp_P1_terminal_K30:seed1:h20000,6980034.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_ddp_fullk_k30_s20k,cifar10,ddp_strict,0,terminal,30,20000,1,scheduler,completed,,,6980034.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:54:47Z,2026-03-29T15:05:50Z,2026-03-29T15:21:31Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k30_s20k_20260329_145447,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k30_s20k_20260329_145447/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,ddp_P1_terminal_K400,historical_exploratory:phase1_screening:A3_ddp_fullk_k400_s20k:ddp_P1_terminal_K400:seed1:h20000,6980056.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_ddp_fullk_k400_s20k,cifar10,ddp_strict,0,terminal,400,20000,1,scheduler,completed,,,6980056.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:35:07Z,2026-03-29T17:25:55Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k400_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k400_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,ddp_P1_terminal_K60,historical_exploratory:phase1_screening:A3_ddp_fullk_k60_s20k:ddp_P1_terminal_K60:seed1:h20000,6980038.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_ddp_fullk_k60_s20k,cifar10,ddp_strict,0,terminal,60,20000,1,scheduler,completed,,,6980038.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:54:47Z,2026-03-29T15:11:12Z,2026-03-29T15:34:57Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k60_s20k_20260329_145447,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_ddp_fullk_k60_s20k_20260329_145447/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A3_pipe_last2b001_p4_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980046.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_pipe_last2b001_p4_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980046.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:25:30Z,2026-03-29T15:40:16Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k100_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k100_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,pipe_P4_late_stage_beta_0.01_K150,historical_exploratory:phase1_screening:A3_pipe_last2b001_p4_k150_s20k:pipe_P4_late_stage_beta_0.01_K150:seed1:h20000,6980050.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_pipe_last2b001_p4_k150_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,150,20000,1,scheduler,completed,,,6980050.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:32:28Z,2026-03-29T15:50:31Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k150_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k150_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,pipe_P4_late_stage_beta_0.01_K200,historical_exploratory:phase1_screening:A3_pipe_last2b001_p4_k200_s20k:pipe_P4_late_stage_beta_0.01_K200:seed1:h20000,6980054.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_pipe_last2b001_p4_k200_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,200,20000,1,scheduler,completed,,,6980054.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T15:25:23Z,2026-03-29T15:32:28Z,2026-03-29T15:53:49Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k200_s20k_20260329_152523,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k200_s20k_20260329_152523/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,pipe_P4_late_stage_beta_0.01_K30,historical_exploratory:phase1_screening:A3_pipe_last2b001_p4_k30_s20k:pipe_P4_late_stage_beta_0.01_K30:seed1:h20000,6980036.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_pipe_last2b001_p4_k30_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,30,20000,1,scheduler,completed,,,6980036.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:54:47Z,2026-03-29T15:06:15Z,2026-03-29T15:16:13Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k30_s20k_20260329_145447,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k30_s20k_20260329_145447/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,pipe_P4_late_stage_beta_0.01_K400,historical_exploratory:phase1_screening:A3_pipe_last2b001_p4_k400_s20k:pipe_P4_late_stage_beta_0.01_K400:seed1:h20000,6980077.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_pipe_last2b001_p4_k400_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,400,20000,1,scheduler,completed,,,6980077.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:02:21Z,2026-03-29T16:09:54Z,2026-03-29T16:44:05Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k400_s20k_20260329_160221,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k400_s20k_20260329_160221/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A3,pipe_P4_late_stage_beta_0.01_K60,historical_exploratory:phase1_screening:A3_pipe_last2b001_p4_k60_s20k:pipe_P4_late_stage_beta_0.01_K60:seed1:h20000,6980040.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A3_pipe_last2b001_p4_k60_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,60,20000,1,scheduler,completed,,,6980040.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T14:54:47Z,2026-03-29T15:11:13Z,2026-03-29T15:23:14Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k60_s20k_20260329_145447,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A3/A3_pipe_last2b001_p4_k60_s20k_20260329_145447/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps001_k100_s20k:ddp_P1_terminal:seed1:h20000,6980091.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_ddp_fullk_eps001_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,completed,,,6980091.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:13:07Z,2026-03-29T16:14:26Z,2026-03-29T16:48:30Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps001_k100_s20k_20260329_161307,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps001_k100_s20k_20260329_161307/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps002_k100_s20k:ddp_P1_terminal:seed1:h20000,6980095.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_ddp_fullk_eps002_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,completed,,,6980095.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:13:07Z,2026-03-29T16:29:21Z,2026-03-29T17:03:26Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps002_k100_s20k_20260329_161307,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps002_k100_s20k_20260329_161307/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps005_k100_s20k:ddp_P1_terminal:seed1:h20000,6980099.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_ddp_fullk_eps005_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,running,,,6980099.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-03-29T16:41:08Z,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps005_k100_s20k_20260329_161307,,,
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps010_k100_s20k:ddp_P1_terminal:seed1:h20000,6980104.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_ddp_fullk_eps010_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,completed,,,6980104.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:22:36Z,2026-03-29T16:47:46Z,2026-03-29T17:21:42Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps010_k100_s20k_20260329_162236,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps010_k100_s20k_20260329_162236/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps020_k100_s20k:ddp_P1_terminal:seed1:h20000,6980110.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_ddp_fullk_eps020_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,completed,,,6980110.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:42:42Z,2026-03-29T16:59:02Z,2026-03-29T17:33:05Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps020_k100_s20k_20260329_164242,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps020_k100_s20k_20260329_164242/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,ddp_P1_terminal,historical_exploratory:phase1_screening:A4_ddp_fullk_eps005_k100_s20k:ddp_P1_terminal:seed1:h20000,6980655.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_ddp_fullk_eps005_k100_s20k,cifar10,ddp_strict,0,terminal,100,20000,1,scheduler,completed,,,6980655.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-30T03:16:04Z,2026-03-30T04:15:40Z,2026-03-30T04:49:43Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps005_k100_s20k_20260330_031604,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_ddp_fullk_eps005_k100_s20k_20260330_031604/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps001_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980093.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_pipe_last2b001_p4_eps001_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980093.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:13:07Z,2026-03-29T16:14:28Z,2026-03-29T16:29:10Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps001_k100_s20k_20260329_161307,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps001_k100_s20k_20260329_161307/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps002_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980097.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_pipe_last2b001_p4_eps002_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980097.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:13:07Z,2026-03-29T16:32:51Z,2026-03-29T16:47:35Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps002_k100_s20k_20260329_161307,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps002_k100_s20k_20260329_161307/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps005_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980102.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_pipe_last2b001_p4_eps005_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980102.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:22:36Z,2026-03-29T16:44:17Z,2026-03-29T16:58:52Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps005_k100_s20k_20260329_162236,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps005_k100_s20k_20260329_162236/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps010_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980109.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_pipe_last2b001_p4_eps010_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980109.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:42:42Z,2026-03-29T16:48:40Z,2026-03-29T17:03:16Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps010_k100_s20k_20260329_164242,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps010_k100_s20k_20260329_164242/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,A4,pipe_P4_late_stage_beta_0.01,historical_exploratory:phase1_screening:A4_pipe_last2b001_p4_eps020_k100_s20k:pipe_P4_late_stage_beta_0.01:seed1:h20000,6980111.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,A4_pipe_last2b001_p4_eps020_k100_s20k,cifar10,strict_pipeline,4,late_stage_beta_0.01,100,20000,1,scheduler,completed,,,6980111.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-03-29T16:42:42Z,2026-03-29T17:03:26Z,2026-03-29T17:18:06Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps020_k100_s20k_20260329_164242,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_ablation/A4/A4_pipe_last2b001_p4_eps020_k100_s20k_20260329_164242/checkpoints/ckpt_step9999.pt,10000,
historical_exploratory,E1,ddp_P1_terminal,historical_exploratory:pipeline_then_weighting:E1_ddp_fullk_K100_s300k:ddp_P1_terminal:seed1:h300000,6992361.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_ddp_fullk_K100_s300k,cifar10,ddp_strict,1,terminal,,300000,1,scheduler,completed,,,6992361.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-05T00:33:58Z,2026-04-05T01:07:41Z,2026-04-05T09:37:52Z,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_ddp_fullk_K100_s300k_20260405_003358,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_ddp_fullk_K100_s300k_20260405_003358/checkpoints/ckpt_step99999.pt,300000,
historical_exploratory,E1,pipe_P16_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P16_deep_K100_s300k:pipe_P16_deepest:seed1:h300000,6991262.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_pipe_strict_P16_deep_K100_s300k,cifar10,strict_pipeline,16,deepest,,300000,1,scheduler,missing,,,6991262.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-04T15:03:51Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P16_deep_K100_s300k_20260404_150351,,,
historical_exploratory,E1,pipe_P2_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P2_deep_K100_s300k:pipe_P2_deepest:seed1:h300000,6991259.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_pipe_strict_P2_deep_K100_s300k,cifar10,strict_pipeline,2,deepest,,300000,1,scheduler,missing,,,6991259.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-04T15:03:51Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P2_deep_K100_s300k_20260404_150351,,,
historical_exploratory,E1,pipe_P4_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P4_deep_K100_s300k:pipe_P4_deepest:seed1:h300000,6991260.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_pipe_strict_P4_deep_K100_s300k,cifar10,strict_pipeline,4,deepest,,300000,1,scheduler,missing,,,6991260.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-04T15:03:51Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P4_deep_K100_s300k_20260404_150351,,,
historical_exploratory,E1,pipe_P8_deepest,historical_exploratory:pipeline_then_weighting:E1_pipe_strict_P8_deep_K100_s300k:pipe_P8_deepest:seed1:h300000,6991261.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_pipe_strict_P8_deep_K100_s300k,cifar10,strict_pipeline,8,deepest,,300000,1,scheduler,missing,,,6991261.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-04T15:03:51Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_pipe_strict_P8_deep_K100_s300k_20260404_150351,,,
historical_exploratory,E1,single_P16_deepest,historical_exploratory:pipeline_then_weighting:E1_single_pipe_emul_P16_deep_K100_s300k:single_P16_deepest:seed1:h300000,6991258.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_single_pipe_emul_P16_deep_K100_s300k,cifar10,single_emulation,16,deepest,,300000,1,scheduler,missing,,,6991258.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-04T15:03:51Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_pipe_emul_P16_deep_K100_s300k_20260404_150351,,,
historical_exploratory,E1,single_P1_terminal,historical_exploratory:pipeline_then_weighting:E1_single_fullk_K100_s300k:single_P1_terminal:seed1:h300000,6990136.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_single_fullk_K100_s300k,cifar10,single_strict,1,terminal,,300000,1,scheduler,completed,,,6990136.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,,2026-04-04T15:13:31Z,2026-04-04T23:33:55Z,/lus/eagle/projects/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_fullk_K100_s300k_local_20260404_151327,/lus/eagle/projects/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_fullk_K100_s300k_local_20260404_151327/checkpoints/ckpt_step99999.pt,300000,
historical_exploratory,E1,single_P1_terminal,historical_exploratory:pipeline_then_weighting:E1_single_fullk_K100_s300k:single_P1_terminal:seed1:h300000,6991253.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,E1_single_fullk_K100_s300k,cifar10,single_strict,1,terminal,,300000,1,scheduler,missing,,,6991253.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,2026-04-04T15:03:51Z,,,/eagle/lc-mpi/Zhiqing/polaris_ebm/runs_pipeline_then_weighting/E1/E1_single_fullk_K100_s300k_20260404_150351,,,
